id,added_on_year,type,bedrooms,bathrooms,town,price
6500,2024,Detached Duplex,5,5.0,Orozo,100000000.0
6501,2024,Detached Duplex,5,5.0,Kaura,300000000.0
6502,2024,Terraced Duplex,3,4.0,Idu Industrial,70000000.0
6503,2024,Terraced Duplex,4,4.0,Lugbe District,75000000.0
6504,2024,Terraced Duplex,4,5.0,Jabi,160000000.0
6505,2024,Detached Duplex,6,6.0,Guzape District,750000000.0
6506,2024,Detached Duplex,6,6.0,Katampe,450000000.0
6507,2024,Terraced Duplex,4,4.0,Gwarinpa,170000000.0
6508,2024,House,2,2.0,Nyanya,9000000.0
6509,2024,Detached Duplex,4,4.0,Katampe,280000000.0
6510,2023,Terraced Duplex,4,4.0,Jabi,125000000.0
6511,2024,Terraced Duplex,4,5.0,Guzape District,230000000.0
6512,2024,Terraced Duplex,4,5.0,Wuye,150000000.0
6513,2023,House,4,4.0,Gwarinpa,200000000.0
6514,2024,Detached Duplex,5,5.0,Asokoro District,1400000000.0
6515,2024,House,5,5.0,Guzape District,2000000000.0
6516,2024,Flat / Apartment,3,3.0,Jahi,95000000.0
6517,2024,Detached Duplex,5,6.0,Guzape District,550000000.0
6518,2024,Terraced Duplex,4,4.0,Jahi,260000000.0
6519,2024,Terraced Duplex,4,4.0,Jahi,230000000.0
6520,2024,Terraced Duplex,4,4.0,Jahi,230000000.0
6521,2024,Detached Bungalow,5,5.0,Lokogoma District,150000000.0
6522,2024,Terraced Duplex,4,4.0,Life Camp,75000000.0
6523,2024,Detached Duplex,5,5.0,Katampe,450000000.0
6524,2023,Detached Duplex,7,7.0,Jahi,950000000.0
6525,2024,Detached Duplex,5,6.0,Asokoro District,1250000000.0
6526,2024,Detached Duplex,8,8.0,Gwarinpa,400000000.0
6527,2024,Detached Duplex,5,5.0,Life Camp,300000000.0
6528,2024,Terraced Duplex,4,5.0,Asokoro District,260000000.0
6529,2023,Detached Duplex,9,9.0,Gwarinpa,650000000.0
6530,2024,Detached Duplex,5,5.0,Kado,280000000.0
6531,2024,Detached Duplex,5,6.0,Asokoro District,1250000000.0
6532,2024,Terraced Duplex,4,4.0,Katampe,270000000.0
6533,2024,Terraced Duplex,4,4.0,Jahi,120000000.0
6534,2024,Flat / Apartment,3,3.0,Jahi,80000000.0
6535,2024,Terraced Duplex,4,4.0,Katampe,90000000.0
6536,2024,Detached Duplex,6,6.0,Kado,500000000.0
6537,2024,Terraced Duplex,4,4.0,Gwarinpa,185000000.0
6538,2024,Terraced Duplex,4,4.0,Lugbe District,75000000.0
6539,2024,Detached Duplex,7,7.0,Maitama District,3500000000.0
6540,2024,Terraced Duplex,3,3.0,Lugbe District,52000000.0
6541,2024,Detached Duplex,5,5.0,Asokoro District,600000000.0
6542,2024,Detached Duplex,8,8.0,Maitama District,3500000000.0
6543,2024,Detached Duplex,7,7.0,Jahi,500000000.0
6544,2024,Flat / Apartment,3,3.0,Gwarinpa,55000000.0
6545,2024,Detached Duplex,4,5.0,Lugbe District,100000000.0
6546,2024,Detached Duplex,4,5.0,Lugbe District,50000000.0
6547,2024,Terraced Duplex,4,5.0,Lugbe District,65000000.0
6548,2024,Terraced Duplex,4,4.0,Jahi,300000000.0
6549,2024,Detached Duplex,3,3.0,Kubwa,35000000.0
6550,2024,Flat / Apartment,3,3.0,Jabi,500000000.0
6551,2024,Flat / Apartment,3,3.0,Utako,75000000.0
6552,2024,Flat / Apartment,2,2.0,Utako,65000000.0
6553,2024,Flat / Apartment,3,3.0,Mabushi,75000000.0
6554,2023,Terraced Duplex,4,5.0,Jabi,500000000.0
6555,2024,Terraced Duplex,4,6.0,Jabi,700000000.0
6556,2023,Flat / Apartment,2,3.0,Wuye,85000000.0
6557,2024,Detached Duplex,6,6.0,Jabi,400000000.0
6558,2024,Detached Duplex,9,9.0,Maitama District,6000000000.0
6559,2024,Detached Duplex,7,8.0,Gwarinpa,450000000.0
6560,2024,Detached Duplex,4,4.0,Guzape District,350000000.0
6561,2024,House,5,5.0,Guzape District,350000000.0
6562,2024,Detached Duplex,5,4.0,Guzape District,200000000.0
6563,2024,Detached Duplex,8,8.0,Maitama District,4500000000.0
6564,2024,Detached Duplex,5,6.0,Katampe,255000000.0
6565,2024,Detached Bungalow,3,4.0,Karsana,85000000.0
6566,2024,Terraced Duplex,4,4.0,Katampe,120000000.0
6567,2024,Terraced Duplex,4,4.0,Jabi,250000000.0
6568,2024,Detached Duplex,5,5.0,Katampe,1200000000.0
6569,2024,Terraced Duplex,4,5.0,Jahi,150000000.0
6570,2024,Terraced Duplex,4,5.0,Jahi,220000000.0
6571,2024,Terraced Duplex,4,4.0,Apo,165000000.0
6572,2024,Flat / Apartment,3,3.0,Jabi,350000000.0
6573,2024,Detached Duplex,4,4.0,Asokoro District,350000000.0
6574,2024,Detached Duplex,8,8.0,Maitama District,3500000000.0
6575,2024,Detached Duplex,5,6.0,Gwarinpa,460000000.0
6576,2024,Detached Duplex,6,7.0,Gwarinpa,500000000.0
6577,2024,Detached Bungalow,3,3.0,Dutse,28000000.0
6578,2024,Detached Bungalow,3,3.0,Dutse,26500000.0
6579,2024,Terraced Duplex,3,3.0,Gwarinpa,70000000.0
6580,2023,Flat / Apartment,3,3.0,Life Camp,42000000.0
6581,2024,Detached Duplex,8,8.0,Guzape District,950000000.0
6582,2024,Detached Duplex,6,6.0,Asokoro District,750000000.0
6583,2024,Terraced Duplex,4,5.0,Katampe,66000000.0
6584,2024,Terraced Duplex,4,5.0,Jahi,195000000.0
6585,2024,Flat / Apartment,2,3.0,Life Camp,40000000.0
6586,2024,Detached Duplex,5,5.0,Lokogoma District,125000000.0
6587,2024,Detached Duplex,4,4.0,Lugbe District,75000000.0
6588,2024,Detached Duplex,6,6.0,Katampe,600000000.0
6589,2024,Detached Duplex,8,8.0,Guzape District,950000000.0
6590,2024,Detached Bungalow,4,4.0,Lokogoma District,75000000.0
6591,2024,Terraced Duplex,4,5.0,Jahi,160000000.0
6592,2024,Terraced Duplex,4,4.0,Maitama District,700000000.0
6593,2024,Detached Bungalow,3,5.0,Karsana,145000000.0
6594,2024,Detached Bungalow,3,5.0,Karsana,145000000.0
6595,2024,Detached Duplex,4,4.0,Karshi,30000000.0
6596,2023,Terraced Duplex,4,4.0,Katampe,180000000.0
6597,2024,Terraced Duplex,5,5.0,Apo,150000000.0
6598,2024,Flat / Apartment,3,3.0,Mabushi,70000000.0
6599,2024,Detached Duplex,4,4.0,Kurudu,50000000.0
6600,2024,Detached Bungalow,3,3.0,Kurudu,35000000.0
6601,2024,Detached Duplex,6,6.0,Kukwaba,270000000.0
6602,2024,Flat / Apartment,3,4.0,Karsana,38000000.0
6603,2024,Detached Duplex,5,5.0,Lokogoma District,400000000.0
6604,2023,Detached Duplex,5,5.0,Karsana,150000000.0
6605,2024,Terraced Duplex,4,4.0,Jahi,120000000.0
6606,2024,Terraced Duplex,4,4.0,Life Camp,250000000.0
6607,2024,Detached Duplex,6,6.0,Asokoro District,850000000.0
6608,2024,Detached Duplex,5,7.0,Gwarinpa,320000000.0
6609,2024,Detached Duplex,6,7.0,Gwarinpa,500000000.0
6610,2024,Detached Duplex,5,5.0,Kyami,25000000000.0
6611,2024,Detached Duplex,5,6.0,Life Camp,145000000.0
6612,2024,Detached Duplex,6,7.0,Gwarinpa,500000000.0
6613,2024,Detached Duplex,5,5.0,Guzape District,280000000.0
6614,2024,Terraced Duplex,3,3.0,Gwarinpa,100000000.0
6615,2023,Detached Duplex,6,8.0,Asokoro District,700000000.0
6616,2024,Detached Duplex,5,5.0,Life Camp,700000000.0
6617,2024,Detached Duplex,5,5.0,Central Area Phase 2,450000000.0
6618,2024,Terraced Duplex,5,6.0,Jahi,350000000.0
6619,2024,Detached Duplex,4,4.0,Lokogoma District,170000000.0
6620,2024,Detached Duplex,4,4.0,Karmo,180000000.0
6622,2024,Detached Duplex,5,5.0,Maitama District,2000000000.0
6623,2024,Detached Duplex,4,4.0,Maitama District,2500000000.0
6624,2024,Detached Duplex,6,6.0,Lugbe District,15000000.0
6625,2024,Terraced Duplex,4,4.0,Karmo,95000000.0
6626,2024,Detached Duplex,8,8.0,Katampe,1100000000.0
6627,2024,Detached Duplex,5,5.0,Katampe,500000000.0
6628,2024,Detached Duplex,6,6.0,Gwarinpa,350000000.0
6629,2024,Detached Duplex,7,7.0,Gwarinpa,350000000.0
6630,2024,Terraced Duplex,5,5.0,Guzape District,225000000.0
6631,2023,Detached Duplex,6,7.0,Katampe,600000000.0
6632,2023,Detached Duplex,4,4.0,Jahi,200000000.0
6634,2024,Detached Duplex,5,5.0,Jahi,1200000000.0
6635,2024,Detached Duplex,7,7.0,Asokoro District,2000000000.0
6636,2024,Detached Duplex,5,5.0,Lugbe District,280000000.0
6637,2024,Flat / Apartment,3,3.0,Durumi,60000000.0
6638,2024,Detached Duplex,4,4.0,Wumba,150000000.0
6639,2023,Detached Duplex,4,4.0,Jahi,85000000.0
6640,2024,Flat / Apartment,3,3.0,Jahi,120000000.0
6641,2024,Flat / Apartment,3,3.0,Jahi,140000000.0
6642,2024,Detached Duplex,5,5.0,Guzape District,600000000.0
6643,2024,Flat / Apartment,3,3.0,Katampe,750000000.0
6644,2024,Flat / Apartment,3,4.0,Gwarinpa,70000000.0
6645,2024,Detached Duplex,5,5.0,Asokoro District,1300000000.0
6646,2024,Terraced Duplex,4,4.0,Mabushi,270000000.0
6647,2024,Terraced Duplex,3,3.0,Katampe,243800000.0
6648,2024,Terraced Duplex,4,5.0,Katampe,100000000.0
6649,2024,Detached Duplex,4,5.0,Karsana,300000000.0
6650,2024,Terraced Duplex,4,4.0,Durumi,110000000.0
6651,2024,Flat / Apartment,2,2.0,Wuye,85000000.0
6652,2024,Terraced Duplex,4,5.0,Central Area Phase 2,180000000.0
6653,2024,Detached Duplex,5,5.0,Asokoro District,1000000000.0
6654,2024,Detached Duplex,5,5.0,Mabushi,260000000.0
6655,2024,Terraced Duplex,4,4.0,Gudu,190000000.0
6656,2024,Terraced Duplex,4,5.0,Katampe,135000000.0
6657,2024,Detached Duplex,5,10.0,Gwarinpa,250000000.0
6658,2024,Detached Duplex,5,6.0,Gwarinpa,250000000.0
6659,2024,Terraced Duplex,4,6.0,Kado,180000000.0
6660,2024,Terraced Duplex,4,5.0,Katampe,3000000000.0
6662,2024,Detached Duplex,5,5.0,Kubwa,230000000.0
6663,2024,Terraced Duplex,3,4.0,Kado,105000000.0
6664,2024,Terraced Duplex,4,4.0,Lugbe District,100000000.0
6665,2024,Terraced Duplex,6,7.0,Katampe,350000000.0
6666,2024,Detached Duplex,6,6.0,Asokoro District,700000000.0
6667,2024,Terraced Duplex,4,4.0,Apo,150000000.0
6668,2024,Terraced Duplex,4,5.0,Life Camp,150000000.0
6669,2024,Flat / Apartment,2,3.0,Life Camp,50000000.0
6670,2024,Flat / Apartment,3,4.0,Gwarinpa,66000000.0
6672,2024,House,5,5.0,Guzape District,600000000.0
6673,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
6674,2024,Terraced Duplex,4,6.0,Life Camp,150000000.0
6675,2024,House,5,5.0,Guzape District,600000000.0
6676,2024,Terraced Duplex,4,4.0,Guzape District,200000000.0
6677,2024,Terraced Duplex,4,5.0,Life Camp,95000000.0
6678,2024,Terraced Duplex,4,4.0,Life Camp,120000000.0
6679,2024,Terraced Duplex,5,5.0,Kado,250000000.0
6680,2024,Terraced Duplex,4,4.0,Gwarinpa,130000000.0
6681,2024,Terraced Duplex,4,5.0,Gwarinpa,107000000.0
6682,2024,Detached Duplex,5,5.0,Jabi,550000000.0
6684,2023,Detached Duplex,5,5.0,Apo,280000000.0
6685,2024,Detached Duplex,6,6.0,Guzape District,700000000.0
6686,2023,Terraced Duplex,4,4.0,Jabi,400000000.0
6687,2024,Terraced Duplex,4,5.0,Mabushi,260000000.0
6688,2024,Flat / Apartment,3,4.0,Durumi,120000000.0
6689,2024,Detached Duplex,5,5.0,Guzape District,650000000.0
6690,2024,Detached Duplex,7,8.0,Asokoro District,1700000000.0
6691,2024,Detached Duplex,5,6.0,Asokoro District,1300000000.0
6692,2024,Detached Duplex,5,5.0,Asokoro District,850000000.0
6693,2024,Detached Duplex,6,7.0,Asokoro District,750000000.0
6694,2023,Terraced Duplex,4,4.0,Maitama District,1400000000.0
6695,2024,Detached Bungalow,4,3.0,Cultural Zones,16000000.0
6696,2024,Terraced Duplex,4,4.0,Life Camp,160000000.0
6697,2024,Detached Duplex,5,5.0,Asokoro District,1200000000.0
6698,2024,Detached Duplex,8,8.0,Gaduwa,600000000.0
6699,2024,Terraced Duplex,4,5.0,Life Camp,90000000.0
6700,2023,Detached Duplex,7,7.0,Gwarinpa,450000000.0
6701,2024,Detached Duplex,5,5.0,Kaura,300000000.0
6702,2024,Terraced Duplex,4,5.0,Guzape District,1400000000.0
6703,2024,Flat / Apartment,2,2.0,Guzape District,70000000.0
6704,2024,Detached Duplex,5,6.0,Gaduwa,168000000.0
6705,2024,Terraced Duplex,4,5.0,Gaduwa,101000000.0
6707,2024,Detached Duplex,5,5.0,Life Camp,280000000.0
6708,2024,Detached Duplex,5,6.0,Maitama District,3600000000.0
6709,2024,Detached Duplex,4,4.0,Gwarinpa,250000000.0
6710,2023,Detached Duplex,5,6.0,Kado,350000000.0
6711,2024,Terraced Duplex,3,4.0,Kaura,110000000.0
6712,2024,Detached Duplex,3,5.0,Lokogoma District,85000000.0
6713,2024,Detached Duplex,4,4.0,Gwarinpa,160000000.0
6714,2024,Terraced Duplex,4,5.0,Life Camp,80000000.0
6715,2024,Terraced Duplex,3,5.0,Lokogoma District,70000000.0
6716,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
6717,2024,Detached Duplex,5,6.0,Gwarinpa,270000000.0
6718,2024,Detached Duplex,5,5.0,Idu Industrial,220000000.0
6719,2024,Flat / Apartment,2,3.0,Lugbe District,35000000.0
6720,2024,Terraced Duplex,4,4.0,Karsana,75000000.0
6722,2024,Flat / Apartment,2,2.0,Wuye,75000000.0
6723,2024,Detached Duplex,4,4.0,Guzape District,450000000.0
6724,2024,Detached Duplex,5,5.0,Apo,330000000.0
6726,2024,Terraced Duplex,4,4.0,Apo,180000000.0
6727,2024,Terraced Duplex,4,4.0,Jahi,150000000.0
6728,2024,Terraced Duplex,4,4.0,Gwarinpa,110000000.0
6729,2023,Detached Bungalow,3,4.0,Gwagwalada,65000000.0
6730,2024,Detached Duplex,7,8.0,Asokoro District,1250000000.0
6732,2024,Detached Duplex,6,8.0,Gudu,350000000.0
6733,2023,Detached Duplex,6,7.0,Guzape District,800000000.0
6734,2024,Detached Duplex,6,6.0,Apo,270000000.0
6735,2024,Detached Duplex,6,7.0,Asokoro District,750000000.0
6736,2024,Terraced Duplex,4,5.0,Apo,175000000.0
6737,2024,Flat / Apartment,3,4.0,Gwarinpa,65000000.0
6738,2024,Detached Duplex,5,5.0,Jabi,550000000.0
6739,2024,Detached Duplex,5,5.0,Gwarinpa,165000000.0
6740,2024,Detached Duplex,7,7.0,Maitama District,3500000000.0
6741,2024,Flat / Apartment,2,2.0,Wuye,80000000.0
6742,2024,Detached Duplex,6,6.0,Maitama District,2400000000.0
6743,2024,Detached Duplex,4,4.0,Lokogoma District,100000000.0
6744,2024,Detached Bungalow,2,2.0,Lugbe District,17000000.0
6745,2024,Flat / Apartment,3,4.0,Gwarinpa,30000000.0
6746,2024,Detached Duplex,6,7.0,Gwarinpa,330000000.0
6747,2024,Detached Duplex,6,7.0,Gwarinpa,340000000.0
6748,2024,Terraced Duplex,4,4.0,Guzape District,350000000.0
6749,2024,Terraced Duplex,4,5.0,Jabi,250000000.0
6750,2024,Terraced Duplex,4,5.0,Jabi,250000000.0
6751,2024,Terraced Duplex,4,5.0,Life Camp,100000000.0
6752,2023,Flat / Apartment,2,3.0,Gwarinpa,65000000.0
6754,2023,House,5,5.0,Duboyi,180000000.0
6755,2024,Detached Duplex,5,5.0,Guzape District,650000000.0
6756,2024,Detached Duplex,5,5.0,Kaura,300000000.0
6757,2024,Detached Duplex,4,9.0,Guzape District,2500000000.0
6758,2024,House,3,3.0,Gwarinpa,90000000.0
6759,2024,Detached Duplex,3,3.0,Lugbe District,180000000.0
6760,2024,Detached Duplex,6,6.0,Gwarinpa,400000000.0
6761,2024,Detached Duplex,5,6.0,Katampe,360000000.0
6762,2024,Terraced Duplex,4,4.0,Jahi,200000000.0
6763,2024,Terraced Duplex,5,7.0,Guzape District,290000000.0
6764,2024,Terraced Duplex,4,5.0,Life Camp,125000000.0
6765,2024,Terraced Duplex,4,4.0,Wuye,150000000.0
6768,2024,Terraced Duplex,4,4.0,Guzape District,760000000.0
6769,2024,Terraced Duplex,4,4.0,Wuse 2,450000000.0
6770,2023,House,4,4.0,Apo,200000000.0
6773,2024,Terraced Duplex,3,4.0,Lokogoma District,47000000.0
6774,2024,Terraced Duplex,4,5.0,Gwarinpa,110000000.0
6775,2024,Terraced Duplex,4,5.0,Jahi,190000000.0
6776,2024,Terraced Duplex,5,6.0,Guzape District,370000000.0
6777,2024,Detached Bungalow,3,4.0,Mbora (Nbora),160000000.0
6779,2024,Detached Bungalow,3,4.0,Lokogoma District,30000000.0
6780,2024,Flat / Apartment,3,4.0,Life Camp,63000000.0
6781,2024,Detached Duplex,5,5.0,Durumi,250000000.0
6782,2024,Detached Duplex,5,6.0,Katampe,400000000.0
6783,2023,Terraced Duplex,5,5.0,Katampe,75000000.0
6784,2024,Flat / Apartment,3,4.0,Guzape District,1000000000.0
6785,2024,Detached Duplex,7,8.0,Maitama District,3500000000.0
6786,2024,Detached Duplex,5,6.0,Asokoro District,600000000.0
6787,2024,Detached Duplex,5,5.0,Wuye,500000000.0
6788,2023,Detached Duplex,5,5.0,Asokoro District,800000000.0
6789,2023,Detached Duplex,7,7.0,Asokoro District,1800000000.0
6790,2023,Detached Duplex,7,7.0,Maitama District,2500000000.0
6791,2023,Detached Duplex,4,4.0,Wuye,350000000.0
6792,2024,Flat / Apartment,3,3.0,Life Camp,70000000.0
6793,2024,Detached Duplex,6,6.0,Gwarinpa,400000000.0
6794,2024,Detached Duplex,5,6.0,Guzape District,350000000.0
6795,2024,Detached Duplex,4,4.0,Lugbe District,65000000.0
6796,2023,Terraced Duplex,4,5.0,Wuye,300000000.0
6797,2024,Detached Duplex,6,7.0,Guzape District,700000000.0
6798,2024,Terraced Duplex,5,6.0,Life Camp,300000000.0
6799,2024,Terraced Duplex,4,5.0,Jahi,220000000.0
6800,2024,House,6,6.0,Apo,150000000.0
6801,2024,Flat / Apartment,3,4.0,Jahi,100000000.0
6802,2024,Detached Duplex,7,7.0,Maitama District,3000000000.0
6803,2024,Terraced Duplex,4,4.0,Jahi,180000000.0
6804,2024,Detached Duplex,7,8.0,Guzape District,700000000.0
6805,2024,Terraced Duplex,4,4.0,Jabi,320000000.0
6806,2024,Terraced Duplex,5,6.0,Life Camp,155000000.0
6807,2024,Terraced Duplex,4,6.0,Katampe,120000000.0
6808,2024,Terraced Duplex,4,4.0,Jahi,180000000.0
6809,2024,Flat / Apartment,3,3.0,Mbora (Nbora),55000000.0
6810,2023,Detached Duplex,5,6.0,Katampe,350000000.0
6811,2024,Detached Duplex,6,7.0,Katampe,350000000.0
6812,2024,Terraced Duplex,4,6.0,Life Camp,180000000.0
6813,2024,Terraced Duplex,4,5.0,Jahi,190000000.0
6814,2024,Terraced Duplex,5,6.0,Guzape District,310000000.0
6815,2024,Detached Duplex,4,4.0,Galadimawa,180000000.0
6816,2024,House,6,6.0,Guzape District,600000000.0
6817,2024,Flat / Apartment,3,3.0,Guzape District,140000000.0
6818,2024,Flat / Apartment,3,3.0,Katampe,500000000.0
6819,2024,Detached Duplex,5,5.0,Jahi,250000000.0
6820,2023,Detached Duplex,6,6.0,Jabi,700000000.0
6821,2024,Detached Duplex,7,7.0,Asokoro District,2700000000.0
6822,2024,Detached Bungalow,3,3.0,Karsana,135000000.0
6823,2024,Terraced Duplex,5,6.0,Guzape District,500000000.0
6825,2024,Detached Duplex,5,5.0,Katampe,400000000.0
6826,2024,House,6,6.0,Gwarinpa,650000000.0
6827,2023,Detached Duplex,6,6.0,Asokoro District,1500000000.0
6828,2023,Terraced Duplex,3,3.0,Gwarinpa,140000000.0
6829,2024,Terraced Duplex,4,4.0,Apo,120000000.0
6830,2024,Terraced Duplex,4,5.0,Utako,250000000.0
6831,2024,Detached Duplex,4,5.0,Jahi,200000000.0
6832,2024,Terraced Duplex,4,4.0,Guzape District,230000000.0
6833,2024,Flat / Apartment,4,4.0,Life Camp,100000000.0
6834,2024,Terraced Duplex,4,4.0,Jabi,250000000.0
6835,2023,Detached Duplex,5,5.0,Guzape District,750000000.0
6836,2023,Detached Bungalow,3,3.0,Karshi,25000000.0
6837,2023,Detached Duplex,6,7.0,Katampe,400000000.0
6838,2023,Terraced Duplex,4,5.0,Katampe,165000000.0
6839,2023,Terraced Duplex,4,5.0,Jabi,580000000.0
6840,2023,Flat / Apartment,1,1.0,Bwari,700000000.0
6841,2023,Detached Duplex,9,10.0,Katampe,1000000000.0
6842,2023,Detached Duplex,6,6.0,Maitama District,1500000000.0
6843,2023,Detached Duplex,4,4.0,Kado,250000000.0
6844,2023,Detached Duplex,4,4.0,Asokoro District,5000000000.0
6845,2023,Detached Duplex,5,5.0,Karmo,80000000.0
6846,2023,Terraced Duplex,4,4.0,Jabi,300000000.0
6847,2023,Detached Bungalow,4,5.0,Life Camp,130000000.0
6848,2023,Terraced Duplex,2,3.0,Lugbe District,50000000.0
6849,2023,Terraced Duplex,4,5.0,Gwarinpa,130000000.0
6850,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
6851,2023,Detached Duplex,5,5.0,Lugbe District,130000000.0
6853,2023,Flat / Apartment,2,2.0,Jahi,80000000.0
6854,2023,Terraced Duplex,4,4.0,Jahi,220000000.0
6855,2023,Terraced Duplex,4,5.0,Jahi,200000000.0
6856,2023,Detached Duplex,5,5.0,Jahi,200000000.0
6857,2023,Detached Duplex,6,6.0,Guzape District,1200000000.0
6858,2023,Detached Duplex,5,5.0,Wuye,550000000.0
6859,2023,Terraced Duplex,4,4.0,Maitama District,350000000.0
6861,2023,Terraced Duplex,4,4.0,Jahi,200000000.0
6862,2023,Detached Duplex,5,6.0,Maitama District,700000000.0
6863,2023,Detached Duplex,5,6.0,Asokoro District,6500000000.0
6864,2023,Detached Duplex,4,4.0,Guzape District,350000000.0
6865,2023,Detached Duplex,7,7.0,Maitama District,3500000000.0
6866,2023,Terraced Duplex,4,4.0,Kaura,130000000.0
6867,2023,Terraced Duplex,4,4.0,Kaura,145000000.0
6868,2023,Detached Duplex,5,6.0,Gwarinpa,250000000.0
6869,2023,Flat / Apartment,3,4.0,Jahi,130000000.0
6870,2023,Flat / Apartment,3,4.0,Jahi,80000000.0
6872,2023,Terraced Duplex,4,4.0,Apo,170000000.0
6873,2023,Detached Duplex,4,5.0,Life Camp,250000000.0
6874,2023,Detached Duplex,4,6.0,Wuye,280000000.0
6875,2023,Terraced Duplex,5,7.0,Wuye,170000000.0
6876,2023,Flat / Apartment,2,3.0,Lokogoma District,70000000.0
6877,2023,Flat / Apartment,3,3.0,Life Camp,120000000.0
6878,2023,Detached Duplex,5,5.0,Gaduwa,350000000.0
6879,2023,Detached Duplex,5,5.0,Guzape District,1500000000.0
6880,2023,House,3,3.0,Karsana,170000000.0
6881,2023,Terraced Duplex,4,5.0,Life Camp,170000000.0
6882,2023,Flat / Apartment,2,3.0,Kaura,65000000.0
6883,2023,Flat / Apartment,2,3.0,Kaura,65000000.0
6884,2023,Detached Duplex,5,5.0,Kado,850000000.0
6886,2023,Terraced Duplex,5,5.0,Dakibiyu,350000000.0
6887,2023,Terraced Duplex,5,5.0,Wuye,175000000.0
6888,2023,Terraced Duplex,4,4.0,Jahi,120000000.0
6889,2023,Detached Duplex,5,7.0,Katampe,550000000.0
6890,2023,Detached Bungalow,4,4.0,Lugbe District,60000000.0
6891,2023,Detached Duplex,6,7.0,Gwarinpa,250000000.0
6892,2023,Terraced Duplex,4,4.0,Garki,180000000.0
6893,2023,Terraced Duplex,4,4.0,Life Camp,200000000.0
6895,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
6896,2023,Detached Duplex,5,5.0,Maitama District,1600000000.0
6897,2023,Detached Duplex,5,6.0,Asokoro District,300000000.0
6898,2023,Flat / Apartment,3,4.0,Life Camp,65000000.0
6899,2023,Detached Duplex,4,4.0,Mabushi,250000000.0
6900,2023,Terraced Duplex,5,5.0,Karmo,200000000.0
6901,2023,Detached Duplex,6,6.0,Asokoro District,800000000.0
6902,2023,Terraced Duplex,4,5.0,Mbora (Nbora),700000000.0
6903,2023,Flat / Apartment,3,4.0,Karmo,100000000.0
6904,2023,Flat / Apartment,3,3.0,Maitama District,85000000.0
6905,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
6906,2023,Detached Duplex,8,8.0,Asokoro District,2500000000.0
6907,2023,House,4,4.0,Jabi,55000000.0
6908,2023,Flat / Apartment,3,3.0,Life Camp,80000000.0
6909,2023,Terraced Duplex,3,3.0,Life Camp,40000000.0
6910,2023,Terraced Duplex,4,4.0,Gwarinpa,150000000.0
6911,2023,Terraced Duplex,4,4.0,Katampe,250000000.0
6912,2023,Detached Duplex,5,5.0,Guzape District,400000000.0
6913,2023,Detached Duplex,5,6.0,Lokogoma District,250000000.0
6914,2023,Detached Duplex,5,6.0,Guzape District,750000000.0
6915,2023,Terraced Duplex,4,5.0,Jahi,350000000.0
6916,2023,Detached Duplex,4,4.0,Wuye,400000000.0
6917,2023,Detached Duplex,5,6.0,Guzape District,370000000.0
6918,2023,Terraced Duplex,5,5.0,Guzape District,200000000.0
6919,2023,Terraced Duplex,4,4.0,Life Camp,160000000.0
6920,2023,Terraced Duplex,4,4.0,Life Camp,115000000.0
6921,2023,Detached Duplex,3,4.0,Nyanya,15500000.0
6922,2023,Flat / Apartment,3,3.0,Jabi,320000000.0
6923,2023,Flat / Apartment,1,2.0,Lugbe District,20000000.0
6924,2023,Flat / Apartment,3,3.0,Katampe,750000000.0
