added_on_year,type,bedrooms,bathrooms,town,price
2024,Detached Duplex,4,4.0,Maitama District,2500000000.0
2024,Detached Duplex,6,6.0,Lugbe District,15000000.0
2024,Terraced Duplex,4,4.0,Karmo,95000000.0
2024,Detached Duplex,8,8.0,Katampe,1100000000.0
2024,Detached Duplex,5,5.0,Katampe,500000000.0
2024,Detached Duplex,6,6.0,Gwarinpa,350000000.0
2024,Detached Duplex,7,7.0,Gwarinpa,350000000.0
2024,Terraced Duplex,5,5.0,Guzape District,225000000.0
2023,Detached Duplex,6,7.0,Katampe,600000000.0
2023,Detached Duplex,4,4.0,Jahi,200000000.0
2024,Detached Duplex,5,5.0,Jahi,1200000000.0
2024,Detached Duplex,7,7.0,Asokoro District,2000000000.0
2024,Detached Duplex,5,5.0,Lugbe District,280000000.0
2024,Flat / Apartment,3,3.0,Durumi,60000000.0
2024,Detached Duplex,4,4.0,Other,150000000.0
2023,Detached Duplex,4,4.0,Jahi,85000000.0
2024,Flat / Apartment,3,3.0,Jahi,120000000.0
2024,Flat / Apartment,3,3.0,Jahi,140000000.0
2024,Detached Duplex,5,5.0,Guzape District,600000000.0
2024,Flat / Apartment,3,3.0,Katampe,750000000.0
2024,Flat / Apartment,3,4.0,Gwarinpa,70000000.0
2024,Detached Duplex,5,5.0,Asokoro District,1300000000.0
2024,Terraced Duplex,4,4.0,Mabushi,270000000.0
2024,Terraced Duplex,3,3.0,Katampe,243800000.0
2024,Terraced Duplex,4,5.0,Katampe,100000000.0
2024,Detached Duplex,4,5.0,Karsana,300000000.0
2024,Terraced Duplex,4,4.0,Durumi,110000000.0
2024,Flat / Apartment,2,2.0,Wuye,85000000.0
2024,Terraced Duplex,4,5.0,Other,180000000.0
2024,Detached Duplex,5,5.0,Asokoro District,1000000000.0
2024,Detached Duplex,5,5.0,Mabushi,260000000.0
2024,Terraced Duplex,4,4.0,Gudu,190000000.0
2024,Terraced Duplex,4,5.0,Katampe,135000000.0
2024,Detached Duplex,5,6.0,Gwarinpa,250000000.0
2024,Terraced Duplex,4,6.0,Kado,180000000.0
2024,Terraced Duplex,4,5.0,Katampe,3000000000.0
2024,Detached Duplex,5,5.0,Kubwa,230000000.0
2024,Terraced Duplex,3,4.0,Kado,105000000.0
2024,Terraced Duplex,4,4.0,Lugbe District,100000000.0
2024,Terraced Duplex,6,7.0,Katampe,350000000.0
2024,Detached Duplex,6,6.0,Asokoro District,700000000.0
2024,Terraced Duplex,4,4.0,Apo,150000000.0
2024,Terraced Duplex,4,5.0,Life Camp,150000000.0
2024,Flat / Apartment,2,3.0,Life Camp,50000000.0
2024,Flat / Apartment,3,4.0,Gwarinpa,66000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2024,Terraced Duplex,4,6.0,Life Camp,150000000.0
2024,Terraced Duplex,4,4.0,Guzape District,200000000.0
2024,Terraced Duplex,4,5.0,Life Camp,95000000.0
2024,Terraced Duplex,4,4.0,Life Camp,120000000.0
2024,Terraced Duplex,5,5.0,Kado,250000000.0
2024,Terraced Duplex,4,4.0,Gwarinpa,130000000.0
2024,Terraced Duplex,4,5.0,Gwarinpa,107000000.0
2024,Detached Duplex,5,5.0,Jabi,550000000.0
2023,Detached Duplex,5,5.0,Apo,280000000.0
2024,Detached Duplex,6,6.0,Guzape District,700000000.0
2023,Terraced Duplex,4,4.0,Jabi,400000000.0
2024,Terraced Duplex,4,5.0,Mabushi,260000000.0
2024,Flat / Apartment,3,4.0,Durumi,120000000.0
2024,Detached Duplex,5,5.0,Guzape District,650000000.0
2024,Detached Duplex,7,8.0,Asokoro District,1700000000.0
2024,Detached Duplex,5,6.0,Asokoro District,1300000000.0
2024,Detached Duplex,5,5.0,Asokoro District,850000000.0
2024,Detached Duplex,6,7.0,Asokoro District,750000000.0
2023,Terraced Duplex,4,4.0,Maitama District,1400000000.0
2024,Detached Bungalow,4,3.0,Other,16000000.0
2024,Terraced Duplex,4,4.0,Life Camp,160000000.0
2024,Detached Duplex,5,5.0,Asokoro District,1200000000.0
2024,Detached Duplex,8,8.0,Gaduwa,600000000.0
2024,Terraced Duplex,4,5.0,Life Camp,90000000.0
2023,Detached Duplex,7,7.0,Gwarinpa,450000000.0
2024,Detached Duplex,5,5.0,Kaura,300000000.0
2024,Terraced Duplex,4,5.0,Guzape District,1400000000.0
2024,Flat / Apartment,2,2.0,Guzape District,70000000.0
2024,Detached Duplex,5,6.0,Gaduwa,168000000.0
2024,Terraced Duplex,4,5.0,Gaduwa,101000000.0
2024,Detached Duplex,5,5.0,Life Camp,280000000.0
2024,Detached Duplex,5,6.0,Maitama District,3600000000.0
2024,Detached Duplex,4,4.0,Gwarinpa,250000000.0
2023,Detached Duplex,5,6.0,Kado,350000000.0
2024,Terraced Duplex,3,4.0,Kaura,110000000.0
2024,Detached Duplex,3,5.0,Lokogoma District,85000000.0
2024,Detached Duplex,4,4.0,Gwarinpa,160000000.0
2024,Terraced Duplex,4,5.0,Life Camp,80000000.0
2024,Terraced Duplex,3,5.0,Lokogoma District,70000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2024,Detached Duplex,5,6.0,Gwarinpa,270000000.0
2024,Detached Duplex,5,5.0,Idu Industrial,220000000.0
2024,Flat / Apartment,2,3.0,Lugbe District,35000000.0
2024,Terraced Duplex,4,4.0,Karsana,75000000.0
2024,Flat / Apartment,2,2.0,Wuye,75000000.0
2024,Detached Duplex,4,4.0,Guzape District,450000000.0
2024,Detached Duplex,5,5.0,Apo,330000000.0
2024,Terraced Duplex,4,4.0,Apo,180000000.0
2024,Terraced Duplex,4,4.0,Jahi,150000000.0
2024,Terraced Duplex,4,4.0,Gwarinpa,110000000.0
2023,Detached Bungalow,3,4.0,Other,65000000.0
2024,Detached Duplex,7,8.0,Asokoro District,1250000000.0
2024,Detached Duplex,6,8.0,Gudu,350000000.0
2023,Detached Duplex,6,7.0,Guzape District,800000000.0
2024,Detached Duplex,6,6.0,Apo,270000000.0
2024,Detached Duplex,6,7.0,Asokoro District,750000000.0
2024,Terraced Duplex,4,5.0,Apo,175000000.0
2024,Flat / Apartment,3,4.0,Gwarinpa,65000000.0
2024,Detached Duplex,5,5.0,Jabi,550000000.0
2024,Detached Duplex,5,5.0,Gwarinpa,165000000.0
2024,Detached Duplex,7,7.0,Maitama District,3500000000.0
2024,Flat / Apartment,2,2.0,Wuye,80000000.0
2024,Detached Duplex,6,6.0,Maitama District,2400000000.0
2024,Detached Duplex,4,4.0,Lokogoma District,100000000.0
2024,Detached Bungalow,2,2.0,Lugbe District,17000000.0
2024,Flat / Apartment,3,4.0,Gwarinpa,30000000.0
2024,Detached Duplex,6,7.0,Gwarinpa,330000000.0
2024,Detached Duplex,6,7.0,Gwarinpa,340000000.0
2024,Terraced Duplex,4,4.0,Guzape District,350000000.0
2024,Terraced Duplex,4,5.0,Jabi,250000000.0
2024,Terraced Duplex,4,5.0,Jabi,250000000.0
2024,Terraced Duplex,4,5.0,Life Camp,100000000.0
2023,Flat / Apartment,2,3.0,Gwarinpa,65000000.0
2024,Detached Duplex,5,5.0,Guzape District,650000000.0
2024,Detached Duplex,5,5.0,Kaura,300000000.0
2024,Detached Duplex,3,3.0,Lugbe District,180000000.0
2024,Detached Duplex,6,6.0,Gwarinpa,400000000.0
2024,Detached Duplex,5,6.0,Katampe,360000000.0
2024,Terraced Duplex,4,4.0,Jahi,200000000.0
2024,Terraced Duplex,5,7.0,Guzape District,290000000.0
2024,Terraced Duplex,4,5.0,Life Camp,125000000.0
2024,Terraced Duplex,4,4.0,Wuye,150000000.0
2024,Terraced Duplex,4,4.0,Guzape District,760000000.0
2024,Terraced Duplex,4,4.0,Wuse 2,450000000.0
2024,Terraced Duplex,3,4.0,Lokogoma District,47000000.0
2024,Terraced Duplex,4,5.0,Gwarinpa,110000000.0
2024,Terraced Duplex,4,5.0,Jahi,190000000.0
2024,Terraced Duplex,5,6.0,Guzape District,370000000.0
2024,Detached Bungalow,3,4.0,Mbora (Nbora),160000000.0
2024,Detached Bungalow,3,4.0,Lokogoma District,30000000.0
2024,Flat / Apartment,3,4.0,Life Camp,63000000.0
2024,Detached Duplex,5,5.0,Durumi,250000000.0
2024,Detached Duplex,5,6.0,Katampe,400000000.0
2023,Terraced Duplex,5,5.0,Katampe,75000000.0
2024,Flat / Apartment,3,4.0,Guzape District,1000000000.0
2024,Detached Duplex,7,8.0,Maitama District,3500000000.0
2024,Detached Duplex,5,6.0,Asokoro District,600000000.0
2024,Detached Duplex,5,5.0,Wuye,500000000.0
2023,Detached Duplex,5,5.0,Asokoro District,800000000.0
2023,Detached Duplex,7,7.0,Asokoro District,1800000000.0
2023,Detached Duplex,7,7.0,Maitama District,2500000000.0
2023,Detached Duplex,4,4.0,Wuye,350000000.0
2024,Flat / Apartment,3,3.0,Life Camp,70000000.0
2024,Detached Duplex,6,6.0,Gwarinpa,400000000.0
2024,Detached Duplex,5,6.0,Guzape District,350000000.0
2024,Detached Duplex,4,4.0,Lugbe District,65000000.0
2023,Terraced Duplex,4,5.0,Wuye,300000000.0
2024,Detached Duplex,6,7.0,Guzape District,700000000.0
2024,Terraced Duplex,5,6.0,Life Camp,300000000.0
2024,Terraced Duplex,4,5.0,Jahi,220000000.0
2024,Flat / Apartment,3,4.0,Jahi,100000000.0
2024,Detached Duplex,7,7.0,Maitama District,3000000000.0
2024,Terraced Duplex,4,4.0,Jahi,180000000.0
2024,Detached Duplex,7,8.0,Guzape District,700000000.0
2024,Terraced Duplex,4,4.0,Jabi,320000000.0
2024,Terraced Duplex,5,6.0,Life Camp,155000000.0
2024,Terraced Duplex,4,6.0,Katampe,120000000.0
2024,Terraced Duplex,4,4.0,Jahi,180000000.0
2024,Flat / Apartment,3,3.0,Mbora (Nbora),55000000.0
2023,Detached Duplex,5,6.0,Katampe,350000000.0
2024,Detached Duplex,6,7.0,Katampe,350000000.0
2024,Terraced Duplex,4,6.0,Life Camp,180000000.0
2024,Terraced Duplex,4,5.0,Jahi,190000000.0
2024,Terraced Duplex,5,6.0,Guzape District,310000000.0
2024,Detached Duplex,4,4.0,Galadimawa,180000000.0
2024,Flat / Apartment,3,3.0,Guzape District,140000000.0
2024,Flat / Apartment,3,3.0,Katampe,500000000.0
2024,Detached Duplex,5,5.0,Jahi,250000000.0
2023,Detached Duplex,6,6.0,Jabi,700000000.0
2024,Detached Duplex,7,7.0,Asokoro District,2700000000.0
2024,Detached Bungalow,3,3.0,Karsana,135000000.0
2024,Terraced Duplex,5,6.0,Guzape District,500000000.0
2024,Detached Duplex,5,5.0,Katampe,400000000.0
2023,Detached Duplex,6,6.0,Asokoro District,1500000000.0
2023,Terraced Duplex,3,3.0,Gwarinpa,140000000.0
2024,Terraced Duplex,4,4.0,Apo,120000000.0
2024,Terraced Duplex,4,5.0,Utako,250000000.0
2024,Detached Duplex,4,5.0,Jahi,200000000.0
2024,Terraced Duplex,4,4.0,Guzape District,230000000.0
2024,Flat / Apartment,4,4.0,Life Camp,100000000.0
2024,Terraced Duplex,4,4.0,Jabi,250000000.0
2023,Detached Duplex,5,5.0,Guzape District,750000000.0
2023,Detached Bungalow,3,3.0,Other,25000000.0
2023,Detached Duplex,6,7.0,Katampe,400000000.0
2023,Terraced Duplex,4,5.0,Katampe,165000000.0
2023,Terraced Duplex,4,5.0,Jabi,580000000.0
2023,Flat / Apartment,1,1.0,Other,700000000.0
2023,Detached Duplex,9,10.0,Katampe,1000000000.0
2023,Detached Duplex,6,6.0,Maitama District,1500000000.0
2023,Detached Duplex,4,4.0,Kado,250000000.0
2023,Detached Duplex,4,4.0,Asokoro District,5000000000.0
2023,Detached Duplex,5,5.0,Karmo,80000000.0
2023,Terraced Duplex,4,4.0,Jabi,300000000.0
2023,Detached Bungalow,4,5.0,Life Camp,130000000.0
2023,Terraced Duplex,2,3.0,Lugbe District,50000000.0
2023,Terraced Duplex,4,5.0,Gwarinpa,130000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Detached Duplex,5,5.0,Lugbe District,130000000.0
2023,Flat / Apartment,2,2.0,Jahi,80000000.0
2023,Terraced Duplex,4,4.0,Jahi,220000000.0
2023,Terraced Duplex,4,5.0,Jahi,200000000.0
2023,Detached Duplex,5,5.0,Jahi,200000000.0
2023,Detached Duplex,6,6.0,Guzape District,1200000000.0
2023,Detached Duplex,5,5.0,Wuye,550000000.0
2023,Terraced Duplex,4,4.0,Maitama District,350000000.0
2023,Terraced Duplex,4,4.0,Jahi,200000000.0
2023,Detached Duplex,5,6.0,Maitama District,700000000.0
2023,Detached Duplex,5,6.0,Asokoro District,6500000000.0
2023,Detached Duplex,4,4.0,Guzape District,350000000.0
2023,Detached Duplex,7,7.0,Maitama District,3500000000.0
2023,Terraced Duplex,4,4.0,Kaura,130000000.0
2023,Terraced Duplex,4,4.0,Kaura,145000000.0
2023,Detached Duplex,5,6.0,Gwarinpa,250000000.0
2023,Flat / Apartment,3,4.0,Jahi,130000000.0
2023,Flat / Apartment,3,4.0,Jahi,80000000.0
2023,Terraced Duplex,4,4.0,Apo,170000000.0
2023,Detached Duplex,4,5.0,Life Camp,250000000.0
2023,Detached Duplex,4,6.0,Wuye,280000000.0
2023,Terraced Duplex,5,7.0,Wuye,170000000.0
2023,Flat / Apartment,2,3.0,Lokogoma District,70000000.0
2023,Flat / Apartment,3,3.0,Life Camp,120000000.0
2023,Detached Duplex,5,5.0,Gaduwa,350000000.0
2023,Detached Duplex,5,5.0,Guzape District,1500000000.0
2023,Terraced Duplex,4,5.0,Life Camp,170000000.0
2023,Flat / Apartment,2,3.0,Kaura,65000000.0
2023,Flat / Apartment,2,3.0,Kaura,65000000.0
2023,Detached Duplex,5,5.0,Kado,850000000.0
2023,Terraced Duplex,5,5.0,Dakibiyu,350000000.0
2023,Terraced Duplex,5,5.0,Wuye,175000000.0
2023,Terraced Duplex,4,4.0,Jahi,120000000.0
2023,Detached Duplex,5,7.0,Katampe,550000000.0
2023,Detached Bungalow,4,4.0,Lugbe District,60000000.0
2023,Detached Duplex,6,7.0,Gwarinpa,250000000.0
2023,Terraced Duplex,4,4.0,Garki,180000000.0
2023,Terraced Duplex,4,4.0,Life Camp,200000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Detached Duplex,5,5.0,Maitama District,1600000000.0
2023,Detached Duplex,5,6.0,Asokoro District,300000000.0
2023,Flat / Apartment,3,4.0,Life Camp,65000000.0
2023,Detached Duplex,4,4.0,Mabushi,250000000.0
2023,Terraced Duplex,5,5.0,Karmo,200000000.0
2023,Detached Duplex,6,6.0,Asokoro District,800000000.0
2023,Terraced Duplex,4,5.0,Mbora (Nbora),700000000.0
2023,Flat / Apartment,3,4.0,Karmo,100000000.0
2023,Flat / Apartment,3,3.0,Maitama District,85000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Detached Duplex,8,8.0,Asokoro District,2500000000.0
2023,Flat / Apartment,3,3.0,Life Camp,80000000.0
2023,Terraced Duplex,3,3.0,Life Camp,40000000.0
2023,Terraced Duplex,4,4.0,Gwarinpa,150000000.0
2023,Terraced Duplex,4,4.0,Katampe,250000000.0
2023,Detached Duplex,5,5.0,Guzape District,400000000.0
2023,Detached Duplex,5,6.0,Lokogoma District,250000000.0
2023,Detached Duplex,5,6.0,Guzape District,750000000.0
2023,Terraced Duplex,4,5.0,Jahi,350000000.0
2023,Detached Duplex,4,4.0,Wuye,400000000.0
2023,Detached Duplex,5,6.0,Guzape District,370000000.0
2023,Terraced Duplex,5,5.0,Guzape District,200000000.0
2023,Terraced Duplex,4,4.0,Life Camp,160000000.0
2023,Terraced Duplex,4,4.0,Life Camp,115000000.0
2023,Detached Duplex,3,4.0,Other,15500000.0
2023,Flat / Apartment,3,3.0,Jabi,320000000.0
2023,Flat / Apartment,1,2.0,Lugbe District,20000000.0
2023,Flat / Apartment,3,3.0,Katampe,750000000.0
2023,Detached Duplex,5,5.0,Asokoro District,750000000.0
2023,Detached Duplex,7,7.0,Asokoro District,1200000000.0
2023,Detached Duplex,6,6.0,Maitama District,1500000000.0
2023,Terraced Duplex,4,4.0,Jahi,170000000.0
2023,Detached Duplex,5,5.0,Maitama District,650000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Detached Duplex,5,6.0,Gwarinpa,190000000.0
2023,Detached Duplex,6,6.0,Mabushi,1400000000.0
2023,Detached Duplex,5,5.0,Kado,800000000.0
2023,Terraced Duplex,4,4.0,Katampe,300000000.0
2023,Terraced Duplex,4,4.0,Life Camp,190000000.0
2023,Terraced Duplex,5,5.0,Jabi,300000000.0
2023,Terraced Duplex,4,4.0,Lokogoma District,60000000.0
2023,Flat / Apartment,3,3.0,Jahi,95000000.0
2023,Detached Duplex,5,5.0,Katampe,294000000.0
2023,Detached Duplex,5,7.0,Guzape District,700000000.0
2023,Terraced Duplex,4,4.0,Wuye,140000000.0
2023,Detached Duplex,6,6.0,Guzape District,1500000000.0
2023,Terraced Duplex,4,4.0,Katampe,115000000.0
2023,Terraced Duplex,5,6.0,Wuye,250000000.0
2023,Flat / Apartment,3,4.0,Karmo,100000080.0
2023,Terraced Duplex,4,4.0,Gaduwa,140000000.0
2023,Detached Duplex,5,6.0,Guzape District,750000000.0
2023,Flat / Apartment,2,3.0,Apo,20000000.0
2023,Flat / Apartment,2,2.0,Life Camp,80000000.0
2023,Detached Bungalow,3,3.0,Lugbe District,60000000.0
2023,Terraced Duplex,4,5.0,Life Camp,125000000.0
2023,Detached Duplex,5,7.0,Life Camp,185000000.0
2023,Detached Bungalow,3,3.0,Apo,150000000.0
2023,Detached Duplex,5,5.0,Guzape District,750000000.0
2023,Detached Duplex,6,7.0,Asokoro District,700000000.0
2023,Terraced Duplex,4,4.0,Lokogoma District,95000000.0
2023,Terraced Duplex,4,5.0,Utako,220000000.0
2023,Flat / Apartment,3,3.0,Karsana,35000000.0
2023,Detached Duplex,7,7.0,Maitama District,1100000000.0
2023,Detached Duplex,6,6.0,Maitama District,700000000.0
2023,Terraced Duplex,4,4.0,Life Camp,140000000.0
2023,Flat / Apartment,3,3.0,Dakibiyu,90000000.0
2023,Detached Duplex,6,6.0,Mabushi,700000000.0
2023,Terraced Duplex,5,6.0,Katampe,140000000.0
2023,Flat / Apartment,3,4.0,Gwarinpa,50000000.0
2023,Detached Duplex,5,5.0,Maitama District,2500000000.0
2023,Flat / Apartment,2,4.0,Apo,30000000.0
2023,Detached Duplex,5,5.0,Apo,400000000.0
2023,Terraced Duplex,4,5.0,Wuye,200000000.0
2023,Terraced Duplex,4,5.0,Gwarinpa,85000000.0
2023,Terraced Duplex,3,4.0,Karsana,85000000.0
2023,Detached Duplex,5,5.0,Wuse 2,650000000.0
2023,Terraced Duplex,4,5.0,Katampe,170000000.0
2023,Terraced Duplex,5,5.0,Wuye,300000000.0
2023,Flat / Apartment,2,2.0,Asokoro District,900000000.0
2023,Detached Duplex,5,5.0,Katampe,450000000.0
2023,Flat / Apartment,3,5.0,Jahi,130000000.0
2023,Flat / Apartment,3,3.0,Life Camp,120000000.0
2023,Detached Duplex,4,4.0,Katampe,600000000.0
2023,Terraced Duplex,4,5.0,Utako,170000000.0
2023,Flat / Apartment,3,3.0,Life Camp,55000000.0
2023,Detached Duplex,4,4.0,Durumi,700000000.0
2023,Detached Bungalow,3,3.0,Dakwo,95000000.0
2023,Detached Duplex,7,7.0,Life Camp,11000000000.0
2023,Detached Duplex,4,4.0,Galadimawa,130000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Detached Duplex,9,9.0,Asokoro District,4500000000.0
2023,Flat / Apartment,2,3.0,Katampe,55000000.0
2023,Flat / Apartment,2,2.0,Katampe,3000000000.0
2023,Terraced Duplex,4,5.0,Wuye,210000000.0
2023,Flat / Apartment,3,3.0,Gwarinpa,35000000.0
2023,Detached Duplex,4,4.0,Life Camp,160000000.0
2023,Detached Bungalow,4,4.0,Other,25500000.0
2023,Detached Duplex,6,6.0,Maitama District,1800000000.0
2023,Detached Duplex,4,6.0,Katampe,600000000.0
2023,Detached Duplex,4,5.0,Asokoro District,550000000.0
2023,Terraced Duplex,5,6.0,Guzape District,200000000.0
2023,Terraced Duplex,4,4.0,Gwarinpa,170000000.0
2023,Detached Duplex,5,6.0,Gwarinpa,450000000.0
2023,Terraced Duplex,5,5.0,Kado,300000000.0
2023,Terraced Duplex,4,5.0,Mabushi,240000000.0
2023,Terraced Duplex,4,4.0,Mabushi,120000000.0
2023,Terraced Duplex,4,5.0,Guzape District,1200000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Terraced Duplex,4,4.0,Jahi,200000000.0
2023,Detached Duplex,6,7.0,Guzape District,1500000000.0
2023,Detached Duplex,5,6.0,Guzape District,750000000.0
2023,Terraced Duplex,5,5.0,Gaduwa,120000000.0
2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
2023,Flat / Apartment,3,3.0,Dakibiyu,35000000.0
2023,Detached Duplex,6,7.0,Maitama District,2000000000.0
2023,Flat / Apartment,3,3.0,Gwarinpa,60000000.0
2023,Detached Duplex,5,5.0,Wuye,500000000.0
2023,Detached Duplex,5,5.0,Katampe,500000000.0
2023,Terraced Duplex,4,5.0,Kado,200000000.0
2023,Flat / Apartment,3,3.0,Jahi,120000000.0
2023,Detached Duplex,7,9.0,Gwarinpa,600000000.0
2023,Detached Duplex,5,6.0,Wuse,550000000.0
2023,Detached Duplex,5,6.0,Mbora (Nbora),300000000.0
2023,Detached Duplex,6,4.0,Katampe,350000000.0
2023,Detached Duplex,9,9.0,Katampe,1000000000.0
2023,Detached Duplex,5,5.0,Katampe,450000000.0
2023,Terraced Duplex,4,5.0,Gwarinpa,170000000.0
2023,Flat / Apartment,1,1.0,Durumi,60000000.0
2023,Terraced Duplex,7,7.0,Guzape District,800000000.0
2023,Terraced Duplex,4,5.0,Life Camp,170000000.0
2023,Detached Duplex,5,5.0,Kado,250000000.0
2023,Detached Duplex,5,6.0,Lokogoma District,180000000.0
2023,Detached Duplex,5,6.0,Galadimawa,120000000.0
2023,Detached Duplex,5,5.0,Kukwaba,250000000.0
2023,Terraced Duplex,4,3.0,Jahi,180000000.0
2023,Flat / Apartment,3,3.0,Wuye,140000000.0
2023,Detached Duplex,4,4.0,Kyami,110000000.0
2023,Terraced Duplex,4,4.0,Kado,160000000.0
2023,Terraced Duplex,4,5.0,Guzape District,150000000.0
2023,Terraced Duplex,4,5.0,Life Camp,85000000.0
2023,Terraced Duplex,4,5.0,Life Camp,125000000.0
2023,Flat / Apartment,3,3.0,Gudu,80000000.0
2023,Detached Duplex,6,7.0,Guzape District,1500000000.0
2023,Terraced Duplex,5,6.0,Mbora (Nbora),200000000.0
2023,Detached Duplex,6,8.0,Katampe,480000000.0
2023,Detached Duplex,4,6.0,Other,75000000.0
2023,Detached Duplex,4,5.0,Gwarinpa,170000000.0
2023,Terraced Duplex,4,4.0,Jahi,180000000.0
2023,Flat / Apartment,2,2.0,Life Camp,30000000.0
2023,Flat / Apartment,3,4.0,Wuye,100000000.0
2023,Terraced Duplex,4,4.0,Utako,220000000.0
2023,Detached Duplex,5,6.0,Gwarinpa,250000000.0
2023,Detached Duplex,5,5.0,Life Camp,150000000.0
2023,Detached Duplex,6,6.0,Guzape District,650000000.0
2023,Detached Duplex,6,6.0,Jabi,650000000.0
2023,Detached Duplex,4,5.0,Lugbe District,80000000.0
2023,Terraced Duplex,4,4.0,Guzape District,130000000.0
2023,Detached Duplex,5,5.0,Wuye,500000000.0
2023,Terraced Duplex,4,4.0,Guzape District,140000000.0
2023,Terraced Duplex,4,4.0,Life Camp,120000000.0
2023,Detached Duplex,5,5.0,Guzape District,220000000.0
2023,Detached Duplex,5,6.0,Guzape District,280000000.0
2023,Terraced Duplex,3,4.0,Life Camp,145000000.0
2023,Terraced Duplex,5,5.0,Life Camp,160000000.0
2023,Terraced Duplex,4,4.0,Jabi,180000000.0
2023,Detached Duplex,5,5.0,Kado,460000000.0
2023,Terraced Duplex,3,3.0,Life Camp,130000000.0
2023,Terraced Duplex,4,4.0,Karmo,100000000.0
2023,Terraced Duplex,3,3.0,Katampe,58000000.0
2023,Terraced Duplex,4,4.0,Katampe,200000000.0
2023,Terraced Duplex,4,4.0,Life Camp,130000000.0
2023,Detached Duplex,6,6.0,Apo,450000000.0
2023,Terraced Duplex,4,4.0,Jahi,190000000.0
2023,Terraced Duplex,4,4.0,Jahi,200000000.0
2023,Terraced Duplex,4,4.0,Other,125000000.0
2023,Detached Duplex,5,5.0,Katampe,350000000.0
2023,Detached Duplex,6,6.0,Wuye,850000000.0
2023,Terraced Duplex,4,4.0,Jahi,165000000.0
2023,Terraced Duplex,5,5.0,Guzape District,4500000000.0
2023,Terraced Duplex,4,5.0,Katampe,1700000000.0
2023,Terraced Duplex,4,5.0,Jahi,200000000.0
2023,Detached Duplex,6,6.0,Guzape District,1500000000.0
2023,Terraced Duplex,3,3.0,Gwarinpa,90000000.0
2023,Terraced Duplex,4,6.0,Jabi,180000000.0
2023,Detached Duplex,4,5.0,Gwarinpa,150000000.0
2023,Terraced Duplex,4,4.0,Dakibiyu,90000000.0
2023,Flat / Apartment,3,3.0,Life Camp,80000000.0
2023,Terraced Duplex,5,6.0,Asokoro District,220000000.0
2023,Detached Duplex,7,8.0,Asokoro District,700000000.0
2023,Detached Duplex,5,5.0,Maitama District,850000000.0
2023,Terraced Duplex,4,4.0,Life Camp,65000000.0
2023,Terraced Duplex,4,5.0,Kado,200000000.0
2023,Detached Duplex,6,7.0,Guzape District,500000000.0
2023,Terraced Duplex,4,5.0,Life Camp,130000000.0
2023,Terraced Duplex,3,3.0,Life Camp,110000000.0
2023,Detached Duplex,5,5.0,Asokoro District,350000000.0
2023,Detached Duplex,5,6.0,Guzape District,300000000.0
2023,Terraced Duplex,4,4.0,Kado,380000000.0
2023,Terraced Duplex,4,4.0,Kado,160000000.0
2023,Detached Duplex,5,6.0,Life Camp,180000000.0
2023,Flat / Apartment,2,2.0,Wuye,70000000.0
2023,Terraced Duplex,4,5.0,Life Camp,75000000.0
